Timestamp,X,Y
1775759852957,128,621
1775759852977,128,628
1775759852999,129,637
1775759853018,132,659
1775759853039,137,690
1775759853059,144,725
1775759853080,148,741
1775759853101,149,746
1775759853136,149,744
1775759853156,146,740
1775759853175,141,729
1775759853196,130,708
1775759853217,117,671
1775759853237,105,623
1775759853258,98,565
1775759853278,97,518
1775759853299,99,487
1775759853320,99,466
1775759853342,98,457
1775759853520,98,455
1775759853540,105,454
1775759853560,126,448
1775759853581,183,435
1775759853602,362,412
1775759853623,633,402
1775759853643,947,403
1775759853664,1070,408
1775759853684,1131,412
1775759853704,1143,412
1775759853725,1142,413
1775759853745,1128,418
1775759853766,1099,428
1775759853786,1072,437
1775759853807,1053,443
1775759853827,1045,445
1775759854035,1046,446
1775759854056,1067,450
1775759854076,1113,457
1775759854097,1244,475
1775759854118,1342,499
1775759854139,1374,510
1775759854160,1385,516
1775759854181,1384,524
1775759854202,1366,560
1775759854222,1336,636
1775759854243,1312,716
1775759854265,1303,760
1775759854285,1303,789
1775759854306,1305,805
1775759854326,1307,811
1775759854520,1307,810
1775759854541,1315,789
1775759854561,1350,720
1775759854581,1425,564
1775759854602,1469,464
1775759854622,1482,434
1775759854643,1487,422
1775759854664,1489,419
1775759854745,1489,420
1775759854765,1491,430
1775759854786,1505,464
1775759854807,1527,535
1775759854827,1567,630
1775759854848,1601,697
1775759854868,1617,731
1775759854889,1625,747
1775759854910,1631,764
1775759855095,1631,764
1775759855115,1637,774
1775759855135,1670,804
1775759855156,1764,875
1775759855176,1855,923
1775759855197,1905,939
1775759855217,1919,940
1775759855240,1919,938
1775759855258,1919,930
1775759855279,1917,895
1775759855299,1771,503
1775759855320,1686,236
1775759855340,1671,149
1775759855362,1671,130
1775759855382,1670,125
1775759855416,1669,128
1775759855436,1666,150
1775759855456,1658,222
1775759855477,1648,295
1775759855498,1637,351
1775759855517,1613,427
1775759855538,1594,468
1775759855559,1585,488
1775759855579,1583,492
1775759855607,1583,493
1775759855627,1592,499
1775759855647,1603,508
1775759855668,1607,515
1775759855688,1610,527
1775759855838,1610,528
1775759855858,1606,550
1775759855878,1597,595
1775759855899,1583,688
1775759855919,1571,783
1775759855940,1570,837
1775759855961,1579,868
1775759855981,1610,902
1775759856002,1653,923
1775759856022,1702,930
1775759856043,1744,918
1775759856063,1774,901
1775759856078,1784,895
1775759856097,1789,893
1775759856125,1789,893
1775759856145,1772,904
1775759856167,1734,921
1775759856188,1704,929
1775759856209,1689,932
1775759856229,1685,934
1775759856268,1687,934
1775759856288,1710,934
1775759856309,1765,934
1775759856329,1810,934
1775759856440,1816,934
1775759856459,1758,920
1775759856479,1600,845
1775759856500,1445,759
1775759856521,1381,721
1775759856541,1345,700
1775759856563,1319,685
1775759856583,1299,672
1775759856604,1283,662
1775759856625,1274,659
1775759856806,1272,659
1775759856826,1257,666
1775759856847,1229,678
1775759856868,1147,708
1775759856889,1013,764
1775759856910,816,839
1775759856931,632,899
1775759856952,538,919
1775759856973,513,920
1775759856993,508,918
1775759857021,507,917
1775759857042,507,916
1775759857063,506,913
1775759857084,506,910
1775759857105,508,902
1775759857125,517,883
1775759857146,559,827
1775759857167,712,676
1775759857187,822,605
1775759857208,896,583
1775759857229,918,581
1775759857250,925,584
1775759857272,928,590
1775759857292,924,600
1775759857313,913,612
1775759857333,892,619
1775759857355,858,625
1775759857375,811,631
1775759857396,764,635
1775759857416,715,628
1775759857437,659,612
1775759857458,606,590
1775759857479,542,564
1775759857500,508,547
1775759857521,494,539
1775759857541,491,535
1775759857570,490,534
1775759857632,490,534
1775759857807,488,533
1775759857827,482,530
1775759857848,470,525
1775759857868,449,509
1775759857889,425,479
1775759857910,389,429
1775759857930,364,389
1775759857951,351,369
1775759857972,347,366
1775759857992,346,376
1775759858013,341,398
1775759858035,328,454
1775759858055,301,587
1775759858076,278,751
1775759858098,271,834
1775759858118,270,855
1775759858139,269,858
1775759858223,269,858
1775759858244,269,857
1775759858265,269,857
1775759858285,271,857
1775759858306,279,854
1775759858326,304,845
1775759858347,371,824
1775759858368,450,801
1775759858389,497,789
1775759858410,514,787
1775759858431,521,787
1775759858476,522,787
1775759858517,523,787
1775759858538,537,788
1775759858557,606,792
1775759858579,765,798
1775759858599,949,803
1775759858619,1008,803
1775759858640,1023,803
1775759858674,1021,805
1775759858695,997,813
1775759858715,953,825
1775759858736,859,838
1775759858756,723,832
1775759858778,549,792
1775759858799,406,731
1775759858820,350,699
1775759858839,320,680
1775759858861,306,673
1775759858882,299,670
1775759858940,297,669
1775759858973,298,667
1775759859009,299,666
1775759859057,299,666
1775759859077,311,664
1775759859098,348,672
1775759859118,415,685
1775759859139,552,712
1775759859159,654,743
1775759859181,708,766
1775759859202,725,774
1775759859222,729,777
1775759859247,729,777
1775759859268,718,780
1775759859289,679,783
1775759859309,566,783
1775759859329,409,767
1775759859350,281,739
1775759859370,226,722
1775759859390,205,715
1775759859411,200,713
1775759859431,199,711
1775759859452,206,709
1775759859474,237,712
1775759859493,313,723
1775759859509,432,731
1775759859527,724,725
1775759859548,966,702
1775759859569,1111,690
1775759859589,1210,689
1775759859610,1262,691
1775759859632,1278,693
1775759859672,1281,694
1775759859691,1275,697
1775759859711,1263,703
1775759859732,1239,709
1775759859753,1181,717
1775759859773,1058,723
1775759859793,799,726
1775759859814,511,720
1775759859835,364,713
1775759859855,298,708
1775759859875,278,707
1775759859903,275,705
1775759859923,294,703
